record_id,employee_id,task_id,task_type,task_priority,required_skills,experience_years,skill_match_score,employee_workload_percent,employee_availability,employee_performance_score,employee_location,task_location,distance_km,similar_tasks_completed,similar_tasks_success_rate,estimated_effort_hours,sla_hours,remaining_sla_hours,workload_capacity,availability_score,location_compatibility,experience_performance_score,sla_urgency_ratio,workload_effort_ratio,actual_completion_hours,sla_met,task_success
H019792,E0220,T02276,Cybersecurity,High,Azure,6,0.0,28,1,8.61,Hyderabad,Coimbatore,393.2,31,0.8561,7.6,15.1,15.49,72,1,0.6068,51.66,2.0387,3.6842,9.57,1,1
H019793,E0007,T03898,Data Engineering,Low,PostgreSQL|AWS,11,0.0,70,1,8.0,Hyderabad,Remote,0.0,1,0.8905,9.7,72.4,54.41,30,1,1.0,88.0,5.6096,7.2165,14.02,0,0
H019794,E0033,T03656,Cloud/DevOps,Medium,Azure,1,0.0,38,1,8.7,Bangalore,Bangalore,0.0,11,0.7156,6.9,25.6,28.72,62,1,1.0,8.7,4.1627,5.5072,10.79,1,1
H019795,E0150,T04461,Machine Learning,Medium,PyTorch|TensorFlow|Machine Learning,6,0.0,50,1,7.83,Mumbai,Bangalore,134.7,2,0.7007,5.3,14.9,12.05,50,1,0.8653,46.98,2.2738,9.434,7.84,0,0
H019796,E0058,T01340,Bug Fix,Medium,Spring Boot|Python,2,0.0,64,1,8.92,Chennai,Kolkata,621.7,35,0.7642,2.2,12.0,9.68,36,1,0.3783,17.84,4.3977,29.0909,3.98,1,1
H019797,E0252,T03993,Support,Medium,Azure|Python,4,0.0,74,1,8.18,Bangalore,Pune,404.4,1,0.8046,6.6,23.2,17.23,26,1,0.5956,32.72,2.6111,11.2121,11.57,0,0
H019798,E0243,T01293,Testing,High,SQL,10,1.0,28,1,9.42,Mumbai,Mumbai,0.0,18,0.922,6.2,11.3,6.59,72,1,1.0,94.2,1.0627,4.5161,4.83,1,1
H019799,E0115,T00083,Support,Low,AWS|SQL,11,0.0,34,1,7.24,Bangalore,Remote,0.0,18,0.7235,5.1,31.7,29.52,66,1,1.0,79.64,5.7882,6.6667,7.89,0,0
H019800,E0125,T04950,Bug Fix,High,Java|JavaScript,9,0.0,58,1,6.57,Bangalore,Mumbai,356.4,41,0.7869,4.7,7.5,3.23,42,1,0.6436,59.13,0.6878,12.3404,6.63,0,1
H019801,E0005,T03805,Support,High,Java,1,0.0,12,1,7.52,Coimbatore,Delhi,196.0,12,0.6153,6.3,11.1,10.38,88,1,0.804,7.52,1.6479,1.9048,10.46,0,1
H019802,E0094,T04971,Support,High,SQL,1,0.0,91,1,7.77,Hyderabad,Hyderabad,0.0,25,0.7217,5.7,9.5,3.51,9,1,1.0,7.77,0.6166,15.9649,13.12,0,1
H019803,E0114,T00791,Machine Learning,High,SQL|PyTorch,9,0.0,56,1,8.4,Pune,Coimbatore,723.2,25,0.6647,8.9,17.9,20.52,44,1,0.2768,75.6,2.3055,6.2921,14.81,1,1
H019804,E0229,T00620,Support,Medium,Azure|Linux,2,0.0,62,1,8.5,Coimbatore,Chennai,609.4,6,0.7676,6.8,14.8,5.28,38,1,0.3906,17.0,0.7761,9.1176,12.47,0,1
H019805,E0111,T00360,Bug Fix,Medium,JavaScript|SQL|Java,7,0.0,53,1,8.12,Mumbai,Coimbatore,556.2,44,0.7497,6.3,19.2,15.74,47,1,0.4438,56.84,2.4978,8.4127,9.8,0,1
H019806,E0183,T01034,Database,Medium,Python|MongoDB|Java,5,0.0,68,1,8.19,Pune,Kolkata,486.2,44,0.862,5.1,18.5,15.21,32,1,0.5138,40.95,2.9824,13.3333,9.63,1,1
H019807,E0123,T03471,Data Engineering,High,Azure,10,1.0,75,1,7.09,Delhi,Bangalore,231.4,0,0.8459,5.4,9.0,8.14,25,1,0.7686,70.9,1.5077,13.8889,5.39,1,1
H019808,E0146,T00556,Data Engineering,High,Azure|PostgreSQL|Python,1,0.3333,76,1,8.65,Chennai,Remote,0.0,30,0.7365,5.1,12.1,11.29,24,1,1.0,8.65,2.2133,14.902,8.75,1,1
H019809,E0116,T01716,Support,Medium,SQL,10,0.0,76,1,7.84,Bangalore,Remote,0.0,37,0.8397,6.2,20.5,18.17,24,1,1.0,78.4,2.93,12.2581,11.47,1,1
H019810,E0107,T03968,Cloud/DevOps,Critical,Kubernetes,8,0.0,36,1,8.36,Hyderabad,Kolkata,739.2,20,0.8037,4.9,8.2,5.69,64,1,0.2608,66.88,1.1616,7.3469,7.77,0,1
H019811,E0290,T02319,Software Development,Low,Spring Boot|C++,1,0.5,36,1,6.33,Kolkata,Remote,0.0,12,0.5995,3.0,24.0,24.17,64,1,1.0,6.33,8.0565,12.0,3.95,1,1
H019812,E0167,T00901,Data Engineering,Medium,Python|Azure,8,0.0,60,1,7.48,Mumbai,Hyderabad,284.2,19,0.8444,5.8,22.1,7.84,40,1,0.7158,59.84,1.3517,10.3448,9.3,0,1
H019813,E0292,T00357,Support,High,Java|SQL,5,0.0,56,1,8.73,Bangalore,Kolkata,695.7,43,0.6794,5.1,12.0,5.93,44,1,0.3043,43.65,1.1618,10.9804,8.74,0,1
H019814,E0116,T02373,Machine Learning,Medium,Deep Learning|SQL,10,0.5,67,1,7.84,Bangalore,Delhi,411.4,27,0.833,6.8,29.5,10.34,33,1,0.5886,78.4,1.5212,9.8529,9.4,1,1
H019815,E0219,T00182,Bug Fix,Medium,SQL,2,1.0,73,1,7.6,Chennai,Coimbatore,827.7,39,0.597,10.1,48.4,44.31,27,1,0.1723,15.2,4.3868,7.2277,10.99,1,1
H019816,E0290,T03620,Support,Low,Azure,1,0.0,35,1,6.33,Kolkata,Remote,0.0,8,0.5638,6.0,24.7,14.51,65,1,1.0,6.33,2.4186,5.8333,11.8,0,0
H019817,E0014,T04341,Machine Learning,Critical,Python|Deep Learning|Machine Learning,2,0.0,79,1,8.33,Bangalore,Delhi,685.1,35,0.7659,3.9,4.3,4.35,21,1,0.3149,16.66,1.1167,20.2564,6.25,0,0
H019818,E0295,T04210,Support,Medium,Python|SQL|AWS,1,0.3333,36,1,9.23,Mumbai,Hyderabad,721.3,27,0.7541,5.4,15.7,16.17,64,1,0.2787,9.23,2.9949,6.6667,7.89,1,1
H019819,E0088,T03458,Testing,High,SQL|Python|Selenium,5,0.0,41,1,7.63,Delhi,Chennai,477.1,17,0.8682,7.7,18.2,11.9,59,1,0.5229,38.15,1.5459,5.3247,10.17,1,1
H019820,E0038,T00083,Support,Low,AWS|SQL,5,0.0,7,1,9.52,Delhi,Remote,0.0,42,0.7322,5.1,31.7,17.17,93,1,1.0,47.6,3.3658,1.3725,7.8,1,1
H019821,E0061,T01430,Bug Fix,Medium,Python,6,0.0,40,1,8.01,Hyderabad,Mumbai,59.3,17,0.8415,4.3,20.4,8.2,60,1,0.9407,48.06,1.9058,9.3023,7.44,1,1
H019822,E0053,T02781,Cybersecurity,High,Azure|AWS,4,0.5,62,1,7.55,Delhi,Pune,196.1,25,0.7656,4.3,10.2,6.76,38,1,0.8039,30.2,1.5724,14.4186,6.57,1,1
H019823,E0276,T01321,Data Engineering,High,Azure|PostgreSQL,1,0.0,13,1,7.85,Hyderabad,Bangalore,109.1,20,0.7634,4.4,6.7,5.05,87,1,0.8909,7.85,1.1483,2.9545,7.61,0,0
H019824,E0090,T03069,Testing,Medium,Selenium,3,0.0,45,1,8.07,Delhi,Coimbatore,538.1,33,0.7457,4.4,19.1,17.44,55,1,0.4619,24.21,3.9643,10.2273,6.33,1,1
H019825,E0035,T00068,Database,High,Java,3,0.0,80,0,8.14,Pune,Remote,0.0,39,0.6994,6.5,15.5,6.22,20,0,1.0,24.42,0.9564,12.3077,19.87,0,1
H019826,E0169,T04216,Database,High,Python|PostgreSQL|MongoDB,5,0.0,69,1,9.61,Bangalore,Chennai,370.5,16,0.7895,5.1,14.5,8.29,31,1,0.6295,48.05,1.6249,13.5294,8.41,0,1
H019827,E0283,T02402,Testing,High,Selenium,12,0.0,30,1,8.86,Bangalore,Hyderabad,528.9,21,0.8714,11.9,31.1,24.84,70,1,0.4711,106.32,2.0871,2.521,15.64,0,0
H019828,E0277,T02310,Support,Medium,SQL,12,0.0,71,1,8.15,Delhi,Remote,0.0,31,0.856,6.0,15.5,13.35,29,1,1.0,97.8,2.2257,11.8333,9.27,1,1
H019829,E0262,T01201,Cybersecurity,High,Python,3,0.0,41,1,9.29,Chennai,Delhi,609.3,32,0.7452,3.5,8.8,7.35,59,1,0.3907,27.87,2.1006,11.7143,5.79,1,1
H019830,E0096,T00628,Data Engineering,Medium,Python,6,0.0,81,1,6.92,Hyderabad,Chennai,577.4,0,0.6668,4.0,12.0,6.69,19,1,0.4226,41.52,1.6724,20.25,6.43,1,1
H019831,E0213,T03591,Machine Learning,High,Python|Deep Learning,4,0.5,77,0,7.17,Pune,Hyderabad,315.0,6,0.7484,6.6,12.0,11.94,23,0,0.685,28.68,1.8097,11.6667,14.54,0,0
H019832,E0284,T00708,Support,High,Java|Azure|Python,11,0.3333,24,1,7.69,Pune,Mumbai,396.6,13,0.7797,8.1,13.7,14.81,76,1,0.6034,84.59,1.8283,2.963,8.9,1,1
H019833,E0213,T01129,Cybersecurity,Medium,AWS|Python,4,0.5,86,1,7.17,Pune,Kolkata,594.4,45,0.6794,6.2,18.1,10.33,14,1,0.4056,28.68,1.6655,13.871,10.19,1,1
H019834,E0225,T03119,Bug Fix,Medium,JavaScript|C++|Spring Boot,7,0.3333,50,1,7.95,Mumbai,Pune,405.1,8,0.7716,7.1,18.0,16.81,50,1,0.5949,55.65,2.367,7.0423,9.77,1,1
H019835,E0159,T02838,Data Engineering,Medium,Spark|PostgreSQL,12,0.5,23,1,7.91,Hyderabad,Coimbatore,670.5,43,0.8378,5.3,12.1,8.25,77,1,0.3295,94.92,1.5567,4.3396,6.78,1,1
H019836,E0134,T01493,Database,High,SQL,2,0.0,63,1,8.83,Chennai,Mumbai,294.7,23,0.742,7.4,12.4,9.06,37,1,0.7053,17.66,1.2237,8.5135,10.84,0,1
H019837,E0093,T02517,Testing,Medium,JavaScript|Python|Java,7,0.0,57,1,7.32,Delhi,Remote,0.0,29,0.9023,8.3,19.3,17.46,43,1,1.0,51.24,2.103,6.8675,10.76,1,1
H019838,E0117,T02662,Support,Low,AWS,7,0.0,63,1,7.6,Mumbai,Delhi,732.5,6,0.7444,5.4,24.0,23.46,37,1,0.2675,53.2,4.3449,11.6667,9.51,1,1
H019839,E0240,T00596,Cloud/DevOps,Low,Azure|Kubernetes|Docker,8,0.0,60,1,9.3,Pune,Bangalore,754.7,12,0.8179,5.6,31.6,30.76,40,1,0.2453,74.4,5.4924,10.7143,8.13,1,1
H019840,E0182,T01030,Machine Learning,High,Deep Learning,7,0.0,48,1,7.04,Pune,Bangalore,475.8,27,0.591,5.4,14.6,13.84,52,1,0.5242,49.28,2.5624,8.8889,8.6,1,1
H019841,E0138,T03983,Cloud/DevOps,Medium,Python|Kubernetes,8,0.0,42,1,6.89,Delhi,Kolkata,477.5,19,0.6955,5.8,14.0,11.62,58,1,0.5225,55.12,2.0039,7.2414,8.66,0,0
H019842,E0003,T01381,Data Engineering,Medium,SQL|Python|Azure,5,0.6667,73,1,9.25,Coimbatore,Bangalore,272.3,29,0.9111,11.0,46.8,28.26,27,1,0.7277,46.25,2.5687,6.6364,15.44,1,1
H019843,E0259,T04761,Cybersecurity,High,Linux|Azure,8,0.0,21,1,9.92,Kolkata,Remote,0.0,31,0.99,4.8,7.2,5.51,79,1,1.0,79.36,1.1486,4.375,6.27,0,1
H019844,E0204,T03574,Machine Learning,High,SQL|PyTorch,5,0.5,57,1,7.53,Mumbai,Chennai,446.8,24,0.7247,11.4,27.2,26.37,43,1,0.5532,37.65,2.313,5.0,17.09,1,1
H019845,E0150,T01534,Testing,Critical,Selenium,6,0.0,53,1,7.83,Mumbai,Chennai,433.5,37,0.8394,2.2,3.2,1.33,47,1,0.5665,46.98,0.6062,24.0909,3.01,0,1
H019846,E0169,T02344,Support,Critical,Azure|SQL,5,0.0,59,1,9.61,Bangalore,Remote,0.0,41,0.8311,5.5,8.4,8.44,41,1,1.0,48.05,1.5346,10.7273,9.6,0,1
H019847,E0141,T01686,Database,High,Python,9,0.0,20,1,7.68,Hyderabad,Coimbatore,352.3,28,0.7626,6.8,14.0,13.62,80,1,0.6477,69.12,2.0035,2.9412,9.54,0,0
H019848,E0122,T01645,Cybersecurity,Medium,AWS,2,0.0,48,0,8.87,Delhi,Bangalore,407.1,4,0.7399,12.0,47.2,22.15,52,0,0.5929,17.74,1.8462,4.0,46.09,0,1
H019849,E0280,T00303,Software Development,High,React|Python,4,0.0,85,1,7.56,Kolkata,Kolkata,0.0,11,0.7795,4.2,8.6,3.18,15,1,1.0,30.24,0.7579,20.2381,6.67,0,1
H019850,E0293,T01672,Testing,High,SQL|Selenium|Java,9,0.3333,73,1,7.88,Delhi,Kolkata,105.7,5,0.7728,12.2,29.4,10.62,27,1,0.8943,70.92,0.8701,5.9836,18.84,0,1
H019851,E0008,T00123,Machine Learning,Medium,PyTorch,12,0.0,63,1,7.71,Kolkata,Mumbai,616.1,25,0.8597,8.9,35.8,22.64,37,1,0.3839,92.52,2.5434,7.0787,13.74,1,1
H019852,E0198,T00416,Support,High,Java,8,1.0,8,1,8.28,Delhi,Mumbai,458.4,44,0.8686,5.3,11.9,6.25,92,1,0.5416,66.24,1.1794,1.5094,5.27,1,1
H019853,E0289,T01846,Software Development,High,JavaScript,1,0.0,34,1,9.23,Delhi,Remote,0.0,41,0.7593,3.8,6.9,5.85,66,1,1.0,9.23,1.5389,8.9474,6.37,0,1
H019854,E0108,T03549,Database,High,PostgreSQL|Python,5,0.0,85,1,7.31,Chennai,Kolkata,560.2,13,0.7145,3.7,11.1,11.1,15,1,0.4398,36.55,3.0002,22.973,6.5,0,0
H019855,E0054,T04177,Cloud/DevOps,Low,Azure,9,0.0,32,1,8.39,Hyderabad,Coimbatore,682.1,23,0.8806,7.8,48.5,45.86,68,1,0.3179,75.51,5.8801,4.1026,10.4,1,1
H019856,E0117,T04884,Testing,High,SQL|Selenium,7,0.0,50,1,7.6,Mumbai,Coimbatore,480.8,37,0.7446,7.2,12.0,10.68,50,1,0.5192,53.2,1.4833,6.9444,8.91,1,1
H019857,E0256,T02585,Data Engineering,Low,Python,9,0.0,44,1,8.27,Kolkata,Pune,658.9,7,0.8937,7.0,34.1,37.72,56,1,0.3411,74.43,5.3888,6.2857,9.85,1,1
H019858,E0275,T01076,Support,Medium,Java|Linux,8,0.5,21,0,8.49,Coimbatore,Mumbai,137.0,44,0.7906,8.8,34.2,20.59,79,0,0.863,67.92,2.3398,2.3864,20.99,0,1
H019859,E0093,T00903,Database,Critical,SQL|Python,7,0.0,47,1,7.32,Delhi,Remote,0.0,7,0.6975,11.4,18.3,11.51,53,1,1.0,51.24,1.0095,4.1228,17.57,0,1
H019860,E0195,T02071,Data Engineering,High,SQL,1,1.0,29,0,8.97,Bangalore,Hyderabad,48.4,42,0.8267,6.4,18.2,8.27,71,0,0.9516,8.97,1.2921,4.5312,9.79,0,1
H019861,E0124,T03987,Software Development,Medium,Python|JavaScript,2,0.0,75,1,8.48,Mumbai,Coimbatore,586.7,20,0.836,27.4,96.0,93.16,25,1,0.4133,16.96,3.4001,2.7372,52.44,1,1
H019862,E0071,T04344,Cybersecurity,Medium,Cybersecurity|AWS,2,0.0,85,1,8.63,Chennai,Pune,43.6,19,0.6508,11.8,33.1,26.42,15,1,0.9564,17.26,2.2393,7.2034,23.1,0,0
H019863,E0079,T02216,Cloud/DevOps,Medium,Linux,11,0.0,59,1,7.97,Pune,Remote,0.0,39,0.8211,5.0,13.6,15.49,41,1,1.0,87.67,3.0982,11.8,7.06,1,1
H019864,E0168,T00790,Support,High,SQL|Java|Python,2,0.0,58,1,8.62,Kolkata,Bangalore,170.1,9,0.8557,5.6,13.2,14.78,42,1,0.8299,17.24,2.6387,10.3571,10.03,1,1
H019865,E0045,T04712,Cybersecurity,Medium,Cybersecurity|Azure,11,0.0,32,1,7.59,Hyderabad,Coimbatore,632.8,17,0.8298,3.0,13.5,5.68,68,1,0.3672,83.49,1.8925,10.6667,3.62,1,1
H019866,E0111,T00936,Machine Learning,Medium,Deep Learning,7,0.0,48,1,8.12,Mumbai,Pune,546.7,18,0.7992,5.7,23.0,25.13,52,1,0.4533,56.84,4.4088,8.4211,9.58,1,1
H019867,E0232,T02617,Support,Critical,SQL,6,0.0,65,1,8.79,Hyderabad,Chennai,380.6,41,0.8407,7.9,9.0,4.39,35,1,0.6194,52.74,0.5562,8.2278,14.18,0,1
H019868,E0243,T02498,Data Engineering,Low,Azure|PostgreSQL,10,0.0,46,1,9.42,Mumbai,Hyderabad,765.1,40,0.9122,3.6,24.0,25.2,54,1,0.2349,94.2,7.0,12.7778,4.96,1,1
H019869,E0028,T01480,Database,Medium,Java,6,0.0,22,1,8.82,Mumbai,Remote,0.0,10,0.8036,5.3,24.9,28.01,78,1,1.0,52.92,5.2856,4.1509,8.44,1,1
H019870,E0262,T02933,Support,High,Linux|Azure|Python,3,0.0,35,1,9.29,Chennai,Bangalore,379.5,29,0.7627,4.0,10.5,10.83,65,1,0.6205,27.87,2.7073,8.75,6.67,1,1
H019871,E0160,T04951,Bug Fix,Medium,Python|C++|JavaScript,6,0.3333,76,1,7.07,Kolkata,Delhi,304.9,38,0.6604,4.9,18.6,10.05,24,1,0.6951,42.42,2.0501,15.5102,7.42,1,1
H019872,E0191,T04907,Support,High,Python,6,0.0,59,1,8.28,Kolkata,Pune,398.9,33,0.7351,13.4,27.8,17.18,41,1,0.6011,49.68,1.2824,4.403,22.84,0,1
H019873,E0141,T02514,Machine Learning,Low,Deep Learning|TensorFlow,9,0.0,24,1,7.68,Hyderabad,Delhi,398.2,41,0.8355,4.6,24.0,26.16,76,1,0.6018,69.12,5.6873,5.2174,6.24,1,1
H019874,E0238,T00216,Support,Medium,SQL,8,0.0,37,1,7.24,Delhi,Chennai,698.4,25,0.8548,3.5,12.0,10.77,63,1,0.3016,57.92,3.0766,10.5714,5.46,1,1
H019875,E0173,T01287,Testing,Medium,JavaScript,5,0.0,19,1,8.68,Coimbatore,Hyderabad,399.4,8,0.7838,5.4,23.6,13.45,81,1,0.6006,43.4,2.49,3.5185,8.54,1,1
H019876,E0135,T00460,Data Engineering,Low,Python|AWS|PostgreSQL,3,0.0,15,1,8.55,Mumbai,Delhi,251.4,15,0.8038,6.9,37.6,39.63,85,1,0.7486,25.65,5.7428,2.1739,10.11,1,1
H019877,E0018,T04742,Cybersecurity,High,Python|Linux|AWS,4,0.0,61,1,8.28,Hyderabad,Remote,0.0,37,0.8142,7.5,20.6,11.7,39,1,1.0,33.12,1.5604,8.1333,11.14,1,1
H019878,E0020,T04606,Bug Fix,Medium,Python,3,0.0,75,1,8.99,Pune,Kolkata,702.2,2,0.7794,7.1,15.3,13.54,25,1,0.2978,26.97,1.9067,10.5634,14.13,0,1
H019879,E0035,T00672,Data Engineering,Medium,AWS|SQL|PostgreSQL,3,0.0,75,1,8.14,Pune,Pune,0.0,8,0.7348,14.1,46.7,24.34,25,1,1.0,24.42,1.7261,5.3191,28.8,0,1
H019880,E0169,T00812,Cloud/DevOps,High,AWS|Docker|Kubernetes,5,0.0,56,1,9.61,Bangalore,Kolkata,704.6,37,0.8135,9.0,24.4,25.79,44,1,0.2954,48.05,2.8651,6.2222,13.91,1,1
H019881,E0140,T01483,Data Engineering,Critical,Python|Spark,7,0.0,30,1,8.29,Kolkata,Remote,0.0,34,0.8946,6.3,11.1,4.03,70,1,1.0,58.03,0.639,4.7619,8.1,0,1
H019882,E0167,T02893,Cybersecurity,High,Azure|Cybersecurity|Python,8,0.0,59,1,7.48,Mumbai,Mumbai,0.0,11,0.6692,15.6,32.9,26.39,41,1,1.0,59.84,1.6917,3.7821,26.44,0,1
H019883,E0272,T04694,Testing,Medium,Selenium,2,0.0,72,1,8.13,Pune,Kolkata,737.7,15,0.7589,7.2,32.6,27.17,28,1,0.2623,16.26,3.7736,10.0,14.28,1,1
H019884,E0249,T00766,Software Development,High,C++,10,1.0,42,0,9.45,Pune,Mumbai,445.0,1,0.908,4.2,6.6,7.54,58,0,0.555,94.5,1.7946,10.0,7.59,0,1
H019885,E0095,T03797,Bug Fix,High,Java,11,0.0,38,1,8.24,Chennai,Remote,0.0,3,0.8335,4.6,11.5,11.08,62,1,1.0,90.64,2.4077,8.2609,6.54,1,1
H019886,E0132,T00289,Software Development,High,Python|Spring Boot|React,5,0.0,26,1,7.83,Coimbatore,Hyderabad,171.2,5,0.7306,4.6,10.7,12.03,74,1,0.8288,39.15,2.6161,5.6522,7.04,1,1
H019887,E0246,T04613,Cybersecurity,High,AWS,9,0.0,51,1,7.71,Bangalore,Kolkata,108.9,39,0.8215,4.9,9.6,3.89,49,1,0.8911,69.39,0.7937,10.4082,6.28,0,1
H019888,E0085,T03619,Data Engineering,Medium,Spark|AWS,12,0.0,26,1,8.83,Chennai,Chennai,0.0,23,0.8412,8.0,21.0,21.34,74,1,1.0,105.96,2.6677,3.25,12.43,1,1
H019889,E0243,T04751,Bug Fix,Low,Java,10,0.0,36,1,9.42,Mumbai,Kolkata,734.5,5,0.9325,7.9,28.4,14.21,64,1,0.2655,94.2,1.799,4.557,9.58,1,1
H019890,E0217,T00639,Machine Learning,High,Python,5,1.0,56,1,9.57,Coimbatore,Chennai,622.6,2,0.8283,2.3,6.0,2.97,44,1,0.3774,47.85,1.2933,24.3478,2.35,1,1
H019891,E0289,T02003,Support,Medium,Python,1,1.0,45,1,9.23,Delhi,Delhi,0.0,6,0.7644,3.1,12.0,11.12,55,1,1.0,9.23,3.5872,14.5161,2.78,1,1
H019892,E0083,T00638,Cloud/DevOps,Medium,Docker,10,0.0,36,1,7.23,Kolkata,Delhi,610.8,21,0.7436,10.7,51.3,58.41,64,1,0.3892,72.3,5.4591,3.3645,16.26,1,1
H019893,E0007,T04060,Software Development,Medium,Python,11,0.0,52,1,8.0,Hyderabad,Chennai,824.9,7,0.7873,3.2,15.3,15.4,48,1,0.1751,88.0,4.8126,16.25,4.73,1,1
H019894,E0243,T02915,Database,High,PostgreSQL|MongoDB,10,0.5,40,1,9.42,Mumbai,Delhi,603.4,21,0.939,8.6,16.6,9.63,60,1,0.3966,94.2,1.1197,4.6512,10.24,0,1
H019895,E0143,T03245,Bug Fix,Medium,C++|Node.js|SQL,4,0.3333,89,1,8.68,Coimbatore,Remote,0.0,23,0.8912,4.4,12.2,8.76,11,1,1.0,34.72,1.9919,20.2273,6.08,1,1
H019896,E0259,T00244,Bug Fix,Medium,Node.js|Spring Boot|JavaScript,8,0.0,33,1,9.92,Kolkata,Coimbatore,333.2,36,0.9242,8.1,39.4,34.33,67,1,0.6668,79.36,4.2387,4.0741,10.04,1,1
H019897,E0220,T02099,Cloud/DevOps,Medium,Python,6,0.0,39,1,8.61,Hyderabad,Pune,33.7,6,0.7974,7.0,20.3,10.56,61,1,0.9663,51.66,1.5093,5.5714,9.48,1,1
H019898,E0058,T01027,Data Engineering,Medium,Azure,2,0.0,84,1,8.92,Chennai,Remote,0.0,1,0.6938,4.9,21.8,16.42,16,1,1.0,17.84,3.352,17.1429,8.48,1,1
H019899,E0281,T01575,Software Development,Medium,React|Java|Node.js,6,0.3333,28,1,7.44,Chennai,Remote,0.0,11,0.758,8.9,21.0,14.39,72,1,1.0,44.64,1.6168,3.1461,11.41,1,1
H019900,E0285,T02744,Data Engineering,High,Spark,5,0.0,23,1,8.38,Bangalore,Remote,0.0,12,0.7267,2.4,6.6,4.89,77,1,1.0,41.9,2.0367,9.5833,3.69,1,1
H019901,E0263,T03335,Machine Learning,Medium,Machine Learning|PyTorch|SQL,2,0.3333,31,1,8.24,Mumbai,Bangalore,556.3,27,0.6961,2.3,12.0,11.1,69,1,0.4437,16.48,4.8271,13.4783,2.84,1,1
H019902,E0026,T01689,Data Engineering,Medium,Python,10,0.0,89,0,7.71,Pune,Bangalore,739.2,28,0.89,4.5,20.8,19.64,11,0,0.2608,77.1,4.364,19.7778,14.64,1,1
H019903,E0150,T00596,Cloud/DevOps,Low,Azure|Kubernetes|Docker,6,0.3333,56,1,7.83,Mumbai,Bangalore,599.5,40,0.7783,5.6,31.6,19.47,44,1,0.4005,46.98,3.4771,10.0,7.52,1,1
H019904,E0003,T03401,Cybersecurity,Medium,Python|Cybersecurity,5,1.0,46,1,9.25,Coimbatore,Bangalore,619.7,19,0.7878,2.6,12.0,9.64,54,1,0.3803,46.25,3.7091,17.6923,2.62,1,1
H019905,E0094,T00758,Database,Medium,SQL|Java,1,0.0,91,1,7.77,Hyderabad,Bangalore,275.1,15,0.6961,4.5,19.3,19.62,9,1,0.7249,7.77,4.3594,20.2222,10.07,1,1
H019906,E0005,T01375,Support,High,AWS|Python|Java,1,0.3333,38,1,7.52,Coimbatore,Remote,0.0,24,0.65,10.3,29.0,23.15,62,1,1.0,7.52,2.2474,3.6893,14.88,1,1
H019907,E0237,T04572,Cybersecurity,High,Azure|Linux,9,0.0,49,1,8.18,Mumbai,Mumbai,0.0,10,0.7939,8.5,17.3,8.72,51,1,1.0,73.62,1.0258,5.7647,12.23,0,0
H019908,E0263,T01510,Cloud/DevOps,Critical,Python,2,0.0,26,1,8.24,Mumbai,Remote,0.0,8,0.7207,9.7,16.1,15.3,74,1,1.0,16.48,1.5777,2.6804,16.09,0,1
H019909,E0211,T01489,Data Engineering,High,PostgreSQL|Python,6,0.5,90,1,7.95,Coimbatore,Mumbai,215.8,24,0.7494,3.4,9.8,9.41,10,1,0.7842,47.7,2.7686,26.4706,4.38,1,1
H019910,E0288,T04419,Support,Medium,Python|Linux|SQL,8,0.3333,98,1,7.63,Coimbatore,Delhi,324.9,34,0.7424,12.4,56.2,31.29,2,1,0.6751,61.04,2.5238,7.9032,17.85,1,1
H019911,E0067,T04197,Testing,Medium,Selenium,3,0.0,36,1,7.39,Pune,Hyderabad,528.1,13,0.6816,3.6,13.2,5.25,64,1,0.4719,22.17,1.4589,10.0,6.09,0,1
H019912,E0082,T01065,Bug Fix,Medium,Python|Node.js|JavaScript,4,0.0,89,1,7.94,Coimbatore,Remote,0.0,9,0.6991,4.4,12.0,10.61,11,1,1.0,31.76,2.4105,20.2273,7.96,1,1
H019913,E0053,T03275,Software Development,High,Spring Boot|Node.js|C++,4,0.3333,55,1,7.55,Delhi,Remote,0.0,16,0.6524,7.1,11.7,4.3,45,1,1.0,30.2,0.6054,7.7465,9.32,0,0
H019914,E0124,T02362,Cloud/DevOps,High,Linux,2,1.0,57,1,8.48,Mumbai,Kolkata,103.3,43,0.6971,5.6,9.2,7.25,43,1,0.8967,16.96,1.2945,10.1786,5.94,1,1
H019915,E0203,T01849,Cybersecurity,High,AWS|Azure|Linux,8,0.0,27,1,7.24,Chennai,Pune,286.2,3,0.7573,9.5,16.6,15.86,73,1,0.7138,57.92,1.6691,2.8421,13.18,0,1
H019916,E0063,T01130,Database,Medium,Java|PostgreSQL,12,0.0,62,1,8.25,Mumbai,Remote,0.0,32,0.8388,3.2,12.0,11.44,38,1,1.0,99.0,3.5738,19.375,4.54,1,1
H019917,E0219,T02582,Machine Learning,Medium,Machine Learning|Python,2,0.0,74,1,7.6,Chennai,Mumbai,580.0,9,0.7596,3.0,12.0,13.64,26,1,0.42,15.2,4.5452,24.6667,5.39,1,1
H019918,E0075,T02113,Cybersecurity,Medium,AWS|Python|Azure,11,0.3333,29,1,8.7,Chennai,Delhi,289.5,6,0.9248,7.1,28.5,26.56,71,1,0.7105,95.7,3.7407,4.0845,9.57,1,1
H019919,E0085,T03753,Testing,High,Python|JavaScript,12,0.0,27,1,8.83,Chennai,Chennai,0.0,15,0.8007,11.7,19.8,10.41,73,1,1.0,105.96,0.8901,2.3077,18.08,0,1
